MissionID,MissionDate,TheaterOfOperations,Country,AirForce,AircraftSeries,Callsign,TakeoffBase,TakeoffLocation,TakeoffLatitude,TakeoffLongitude,TargetCountry,TargetCity,TargetType,TargetIndustry,TargetLatitude,TargetLongitude,AirborneAircraft,AttackingAircraft,BombingAircraft,AircraftReturned,AircraftFailed,AircraftDamaged,AircraftLost,HighExplosives,HighExplosivesType,HighExplosivesWeight_Pounds_,HighExplosivesWeight_Tons_,IncendiaryDevices,IncendiaryDevicesType,IncendiaryDevicesWeight_Pounds_,IncendiaryDevicesWeight_Tons_,FragmentationDevices,FragmentationDevicesType,FragmentationDevicesWeight_Pounds_,FragmentationDevicesWeight_Tons_,TotalWeight_Pounds_,TotalWeight_Tons_,TimeOverTarget,BombDamageAssessment,SourceID
169116,09-Jul-1943,MTO,USA,12 AF,A36,NaN,"PONTE OLIVO AIRFIELD",SICILY,37.131022,14.321464,ITALY,"NISCEMI","",,37.13,14.32,0,NaN,NaN,NaN,NaN,NaN,NaN,0,500 LB GP (GP-M43/M64),NaN,0,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,0,NaN,NaN,NaN
169117,09-Jul-1943,MTO,GREAT BRITAIN,RAF,LIB,NaN,"OUDNA",TUNISIA,36.649608,10.121936,SICILY,"""AVOLA, NOTO, AND SAN PAOLA AREAS""","",,36.9,15.13,11,11,11,NaN,NaN,NaN,NaN,0,500 LB GP (GP-M43/M64),NaN,NaN,NaN,,NaN,0,NaN,,NaN,0,NaN,33.75,NaN,NaN,698076
169430,10-Jul-1943,MTO,USA,12 AF,A36,NaN,"PONTE OLIVO AIRFIELD",SICILY,37.131022,14.321464,ITALY,"PIAZZA","",,37.38,14.33,24,NaN,24,NaN,NaN,NaN,NaN,48,500 LB GP (GP-M43/M64),NaN,12,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,12,NaN,NaN,NaN
169431,10-Jul-1943,MTO,USA,12 AF,A36,NaN,"PONTE OLIVO AIRFIELD",SICILY,37.131022,14.321464,ITALY,"GELA","",,37.07,14.25,22,NaN,22,NaN,2,NaN,NaN,44,500 LB GP (GP-M43/M64),NaN,11,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,11,NaN,NaN,NaN
169432,10-Jul-1943,MTO,USA,12 AF,A36,NaN,"PONTE OLIVO AIRFIELD",SICILY,37.131022,14.321464,ITALY,"SCIACCA","",,37.52,13.05,20,NaN,20,NaN,4,NaN,NaN,40,500 LB GP (GP-M43/M64),NaN,10,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,10,NaN,NaN,NaN
169434,10-Jul-1943,MTO,USA,12 AF,A36,NaN,"PONTE OLIVO AIRFIELD",SICILY,37.131022,14.321464,ITALY,"CALTANISETTA","",ARMAMENT AND ORDNANCE PLANTS,37.5,14.05,19,NaN,19,NaN,4,NaN,NaN,38,500 LB GP (GP-M43/M64),NaN,9.5,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,9.5,NaN,NaN,NaN
169557,10-Jul-1943,MTO,USA,12 AF,A36,NaN,"PONTE OLIVO AIRFIELD",SICILY,37.131022,14.321464,ITALY,"CALTANISETTA","",,37.5,14.05,0,NaN,NaN,NaN,NaN,NaN,NaN,0,500 LB GP (GP-M43/M64),NaN,0,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,0,NaN,NaN,NaN
169558,10-Jul-1943,MTO,USA,12 AF,A36,NaN,"PONTE OLIVO AIRFIELD",SICILY,37.131022,14.321464,ITALY,"CANICATTI","",,37.35,13.83,0,NaN,NaN,NaN,NaN,NaN,NaN,0,500 LB GP (GP-M43/M64),NaN,0,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,0,NaN,NaN,NaN
169559,10-Jul-1943,MTO,USA,12 AF,A36,NaN,"PONTE OLIVO AIRFIELD",SICILY,37.131022,14.321464,ITALY,"COSENZA","",,39.27,16.25,0,NaN,NaN,NaN,NaN,NaN,NaN,0,500 LB GP (GP-M43/M64),NaN,0,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,0,NaN,NaN,NaN
169560,10-Jul-1943,MTO,USA,12 AF,A36,NaN,"PONTE OLIVO AIRFIELD",SICILY,37.131022,14.321464,ITALY,"ENNA","",,37.57,14.3,0,NaN,NaN,NaN,NaN,NaN,NaN,0,500 LB GP (GP-M43/M64),NaN,0,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,0,NaN,NaN,NaN
169561,10-Jul-1943,MTO,USA,12 AF,A36,NaN,"PONTE OLIVO AIRFIELD",SICILY,37.131022,14.321464,ITALY,"CANICATTI","",,37.35,13.83,0,NaN,NaN,NaN,NaN,NaN,NaN,0,500 LB GP (GP-M43/M64),NaN,0,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,0,NaN,NaN,NaN
169562,10-Jul-1943,MTO,USA,12 AF,A36,NaN,"PONTE OLIVO AIRFIELD",SICILY,37.131022,14.321464,ITALY,"CANICATTI","",ARMAMENT AND ORDNANCE PLANTS,37.35,13.83,0,NaN,NaN,NaN,NaN,NaN,NaN,0,500 LB GP (GP-M43/M64),NaN,0,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,0,NaN,NaN,NaN
169874,11-Jul-1943,MTO,USA,12 AF,A36,NaN,"PONTE OLIVO AIRFIELD",SICILY,37.131022,14.321464,ITALY,"SCIACCA","",,37.52,13.05,24,NaN,24,NaN,4,NaN,NaN,48,500 LB GP (GP-M43/M64),NaN,12,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,12,NaN,NaN,NaN
169875,11-Jul-1943,MTO,USA,12 AF,A36,NaN,"PONTE OLIVO AIRFIELD",SICILY,37.131022,14.321464,ITALY,"PRIZZI","",,37.72,13.4,24,NaN,24,NaN,NaN,NaN,NaN,48,500 LB GP (GP-M43/M64),NaN,12,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,12,NaN,NaN,NaN
169876,11-Jul-1943,MTO,USA,12 AF,A36,NaN,"PONTE OLIVO AIRFIELD",SICILY,37.131022,14.321464,ITALY,"PONTE OLIVO","EN TANKS",TACTICAL TARGETS: (UNIDENTIFIED OR NOT LISTED BELOW),37.13,14.32,23,NaN,23,NaN,NaN,NaN,NaN,46,500 LB GP (GP-M43/M64),NaN,11.5,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,11.5,NaN,NaN,NaN
169877,11-Jul-1943,MTO,USA,12 AF,A36,NaN,"PONTE OLIVO AIRFIELD",SICILY,37.131022,14.321464,ITALY,"COSENZA","",,39.27,16.25,22.5,NaN,45,NaN,3,NaN,NaN,45,500 LB GP (GP-M43/M64),NaN,11.25,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,11.25,NaN,NaN,NaN
169888,11-Jul-1943,MTO,USA,12 AF,A36,NaN,"PONTE OLIVO AIRFIELD",SICILY,37.131022,14.321464,ITALY,"BADIA POLESINE","",,45.1,11.47,6,NaN,12,NaN,NaN,NaN,NaN,12,500 LB GP (GP-M43/M64),NaN,3,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,3,NaN,NaN,NaN
169897,11-Jul-1943,PTO,USA,7 AF,B24,NaN,"FUNAFUTI ATOLL",ELLICE ISLANDS,-8.522991,179.197665,MARSHALL ISLANDS,"JALUIT","ENEMY INSTALLATIONS",,6,169.5833333,4,4,4,NaN,NaN,NaN,NaN,6,500 LB GP (GP-M43/M64),3000,1.5,NaN,,NaN,0,NaN,,NaN,0,3000,1.5,NaN,NaN,NaN
169898,11-Jul-1943,MTO,USA,12 AF,A36,NaN,"PONTE OLIVO AIRFIELD",SICILY,37.131022,14.321464,ITALY,"CALTANISETTA","",,37.5,14.05,0,NaN,NaN,NaN,NaN,NaN,NaN,0,500 LB GP (GP-M43/M64),NaN,0,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,0,NaN,NaN,NaN
169899,11-Jul-1943,MTO,USA,12 AF,A36,NaN,"PONTE OLIVO AIRFIELD",SICILY,37.131022,14.321464,ITALY,"ENNA","",,37.57,14.3,0,NaN,NaN,NaN,NaN,NaN,NaN,0,500 LB GP (GP-M43/M64),NaN,0,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,0,NaN,NaN,NaN
169900,11-Jul-1943,MTO,USA,12 AF,A36,NaN,"PONTE OLIVO AIRFIELD",SICILY,37.131022,14.321464,ITALY,"BOLOGNETTA","",,37.97,13.45,0,NaN,NaN,NaN,NaN,NaN,NaN,0,500 LB GP (GP-M43/M64),NaN,0,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,0,NaN,NaN,NaN
169901,11-Jul-1943,MTO,USA,12 AF,A36,NaN,"PONTE OLIVO AIRFIELD",SICILY,37.131022,14.321464,ITALY,"CASTELVETRANO","",,37.67,12.78,0,NaN,NaN,NaN,NaN,NaN,NaN,0,500 LB GP (GP-M43/M64),NaN,0,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,0,NaN,NaN,NaN
169902,11-Jul-1943,MTO,USA,12 AF,A36,NaN,"PONTE OLIVO AIRFIELD",SICILY,37.131022,14.321464,ITALY,"SANTO STEFANO CAMAS","",,38.02,14.35,0,NaN,NaN,NaN,NaN,NaN,NaN,0,500 LB GP (GP-M43/M64),NaN,0,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,0,NaN,NaN,NaN
169903,11-Jul-1943,MTO,GREAT BRITAIN,RAF,LIB,NaN,"OUDNA",TUNISIA,36.649608,10.121936,GREECE,"REGGIO DI CALABRIA","",,38.1,15.65,13,13,13,NaN,NaN,NaN,NaN,0,500 LB GP (GP-M43/M64),NaN,NaN,NaN,,NaN,0,NaN,,NaN,0,NaN,32.25,NaN,NaN,699143
169904,11-Jul-1943,MTO,GREAT BRITAIN,RAF,LIB,NaN,"OUDNA",TUNISIA,36.649608,10.121936,GREECE,"VIBO VALENTIA","",,38.67,16.1,1,1,1,NaN,NaN,NaN,NaN,0,500 LB GP (GP-M43/M64),NaN,NaN,NaN,,NaN,0,NaN,,NaN,0,NaN,1.5,NaN,NaN,699580
170171,12-Jul-1943,MTO,USA,12 AF,A36,NaN,"PONTE OLIVO AIRFIELD",SICILY,37.131022,14.321464,ITALY,"TERMINI","",,37.98,13.68,34,NaN,34,NaN,2,NaN,NaN,68,500 LB GP (GP-M43/M64),NaN,17,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,17,NaN,NaN,NaN
170174,12-Jul-1943,MTO,USA,12 AF,A36,NaN,"PONTE OLIVO AIRFIELD",SICILY,37.131022,14.321464,ITALY,"TERMINI","",,37.98,13.68,24,NaN,24,NaN,NaN,NaN,NaN,48,500 LB GP (GP-M43/M64),NaN,12,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,12,NaN,NaN,NaN
170175,12-Jul-1943,MTO,USA,12 AF,A36,NaN,"PONTE OLIVO AIRFIELD",SICILY,37.131022,14.321464,ITALY,"TERMINI","",,37.98,13.68,24,NaN,24,NaN,NaN,NaN,NaN,48,500 LB GP (GP-M43/M64),NaN,12,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,12,NaN,NaN,NaN
170177,12-Jul-1943,MTO,USA,12 AF,A36,NaN,"PONTE OLIVO AIRFIELD",SICILY,37.131022,14.321464,ITALY,"GERBINI","",,37.47,14.85,12,NaN,12,NaN,2,NaN,NaN,24,500 LB GP (GP-M43/M64),NaN,6,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,6,NaN,NaN,NaN
170179,12-Jul-1943,MTO,USA,12 AF,A36,NaN,"PONTE OLIVO AIRFIELD",SICILY,37.131022,14.321464,ITALY,"COSENZA","",,39.27,16.25,6,NaN,12,NaN,NaN,NaN,NaN,12,500 LB GP (GP-M43/M64),NaN,3,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,3,NaN,NaN,NaN
170184,12-Jul-1943,MTO,GREAT BRITAIN,RAF,LIB,NaN,"OUDNA",TUNISIA,36.649608,10.121936,GREECE,"REGGIO DI CALABRIA/ VIBO VALENTIA","",,38.67,16.1,10,8,8,NaN,NaN,NaN,NaN,0,500 LB GP (GP-M43/M64),NaN,NaN,NaN,,NaN,0,NaN,,NaN,0,NaN,20,NaN,NaN,699149
170239,13-Jul-1943,MTO,USA,12 AF,A36,NaN,"PONTE OLIVO AIRFIELD",SICILY,37.131022,14.321464,ITALY,"ST CATALDO","",,37.5,14.05,24,NaN,24,NaN,2,NaN,NaN,48,500 LB GP (GP-M43/M64),NaN,12,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,12,NaN,NaN,NaN
170240,13-Jul-1943,MTO,USA,12 AF,A36,NaN,"PONTE OLIVO AIRFIELD",SICILY,37.131022,14.321464,ITALY,"TERMINI","",ARMAMENT AND ORDNANCE PLANTS,37.98,13.68,24,NaN,24,NaN,NaN,NaN,NaN,48,500 LB GP (GP-M43/M64),NaN,12,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,12,NaN,NaN,NaN
170242,13-Jul-1943,MTO,USA,12 AF,A36,NaN,"PONTE OLIVO AIRFIELD",SICILY,37.131022,14.321464,ITALY,"COSENZA","",,39.27,16.25,18,NaN,36,NaN,NaN,NaN,NaN,36,500 LB GP (GP-M43/M64),NaN,9,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,9,NaN,NaN,NaN
170325,19-Jul-1944,,GREAT BRITAIN,RAF,LIB,NaN,"""TORTORELLA, FOGGIA""",ITALY,4248,1355,,"FIUME","",,45.33,14.43,99,99,99,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,0,NaN,,NaN,0,NaN,263.5,NaN,NaN,698560
170454,13-Jul-1943,MTO,USA,12 AF,A36,NaN,"PONTE OLIVO AIRFIELD",SICILY,37.131022,14.321464,ITALY,"CORLEONE","",,37.8,13.27,0,NaN,NaN,NaN,NaN,NaN,NaN,0,500 LB GP (GP-M43/M64),NaN,0,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,0,NaN,NaN,NaN
170455,13-Jul-1943,MTO,USA,12 AF,A36,NaN,"PONTE OLIVO AIRFIELD",SICILY,37.131022,14.321464,ITALY,"CASTELVETRANO","",,37.67,12.78,0,NaN,NaN,NaN,NaN,NaN,NaN,0,500 LB GP (GP-M43/M64),NaN,0,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,0,NaN,NaN,NaN
170456,13-Jul-1943,MTO,USA,12 AF,A36,NaN,"PONTE OLIVO AIRFIELD",SICILY,37.131022,14.321464,ITALY,"LEONFORTE","",,37.63,14.35,0,NaN,NaN,NaN,NaN,NaN,NaN,0,500 LB GP (GP-M43/M64),NaN,0,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,0,NaN,NaN,NaN
170457,13-Jul-1943,MTO,USA,12 AF,A36,NaN,"PONTE OLIVO AIRFIELD",SICILY,37.131022,14.321464,ITALY,"TERMINI","",,37.98,13.68,0,NaN,NaN,NaN,NaN,NaN,NaN,0,500 LB GP (GP-M43/M64),NaN,0,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,0,NaN,NaN,NaN
170458,13-Jul-1943,MTO,USA,12 AF,A36,NaN,"PONTE OLIVO AIRFIELD",SICILY,37.131022,14.321464,ITALY,"CASTELVETRANO","",,37.67,12.78,0,NaN,NaN,NaN,NaN,NaN,NaN,0,500 LB GP (GP-M43/M64),NaN,0,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,0,NaN,NaN,NaN
170459,13-Jul-1943,MTO,USA,12 AF,A36,NaN,"PONTE OLIVO AIRFIELD",SICILY,37.131022,14.321464,ITALY,"FILAGA","",ARMAMENT AND ORDNANCE PLANTS,37.72,13.43,0,NaN,NaN,NaN,NaN,NaN,NaN,0,500 LB GP (GP-M43/M64),NaN,0,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,0,NaN,NaN,NaN
170460,13-Jul-1943,MTO,USA,12 AF,A36,NaN,"PONTE OLIVO AIRFIELD",SICILY,37.131022,14.321464,ITALY,"PIAZZA","",,37.38,14.33,0,NaN,NaN,NaN,NaN,NaN,NaN,0,500 LB GP (GP-M43/M64),NaN,0,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,0,NaN,NaN,NaN
170540,14-Jul-1943,MTO,USA,12 AF,A36,NaN,"PONTE OLIVO AIRFIELD",SICILY,37.131022,14.321464,ITALY,"ENNA","",,37.57,14.3,35,NaN,35,NaN,NaN,NaN,NaN,70,500 LB GP (GP-M43/M64),NaN,17.5,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,17.5,NaN,NaN,NaN
170743,14-Jul-1943,MTO,USA,12 AF,A36,NaN,"PONTE OLIVO AIRFIELD",SICILY,37.131022,14.321464,ITALY,"CALTANISETTA","",,37.5,14.05,24,NaN,24,NaN,NaN,NaN,NaN,48,500 LB GP (GP-M43/M64),NaN,12,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,12,NaN,NaN,NaN
170744,14-Jul-1943,MTO,USA,12 AF,A36,NaN,"PONTE OLIVO AIRFIELD",SICILY,37.131022,14.321464,ITALY,"COSENZA","",,39.27,16.25,12,NaN,24,NaN,NaN,NaN,NaN,24,500 LB GP (GP-M43/M64),NaN,6,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,6,NaN,NaN,NaN
170750,14-Jul-1943,MTO,GREAT BRITAIN,RAF,LIB,NaN,"OUDNA",TUNISIA,36.649608,10.121936,SICILY,"MESSINA","",,38.18,15.57,13,12,12,NaN,NaN,NaN,1,0,1000 LB GP (GP-M44/M65),NaN,NaN,66,500 LB INCENDIARY,NaN,16.5,NaN,,NaN,0,NaN,28.5,NaN,NaN,698828
170751,14-Jul-1943,MTO,USA,12 AF,A36,NaN,"PONTE OLIVO AIRFIELD",SICILY,37.131022,14.321464,ITALY,"CORLEONE","",,37.8,13.27,0,NaN,NaN,NaN,NaN,NaN,NaN,0,500 LB GP (GP-M43/M64),NaN,0,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,0,NaN,NaN,NaN
170752,14-Jul-1943,MTO,USA,12 AF,A36,NaN,"PONTE OLIVO AIRFIELD",SICILY,37.131022,14.321464,ITALY,"LEONFORTE","",,37.63,14.35,0,NaN,NaN,NaN,NaN,NaN,NaN,0,500 LB GP (GP-M43/M64),NaN,0,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,0,NaN,NaN,NaN
170753,14-Jul-1943,MTO,USA,12 AF,A36,NaN,"PONTE OLIVO AIRFIELD",SICILY,37.131022,14.321464,ITALY,"VALGUARNERA","",,37.52,14.33,0,NaN,NaN,NaN,NaN,NaN,NaN,0,500 LB GP (GP-M43/M64),NaN,0,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,0,NaN,NaN,NaN
170754,14-Jul-1943,MTO,USA,12 AF,A36,NaN,"PONTE OLIVO AIRFIELD",SICILY,37.131022,14.321464,ITALY,"CALTANISETTA","",ARMAMENT AND ORDNANCE PLANTS,37.5,14.05,0,NaN,NaN,NaN,NaN,NaN,NaN,0,500 LB GP (GP-M43/M64),NaN,0,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,0,NaN,NaN,NaN
170755,14-Jul-1943,MTO,USA,12 AF,A36,NaN,"PONTE OLIVO AIRFIELD",SICILY,37.131022,14.321464,ITALY,"PALERMO","",,38.1,13.33,0,NaN,NaN,NaN,NaN,NaN,NaN,0,500 LB GP (GP-M43/M64),NaN,0,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,0,NaN,NaN,NaN
171127,15-Jul-1943,MTO,USA,12 AF,A36,NaN,"PONTE OLIVO AIRFIELD",SICILY,37.131022,14.321464,ITALY,"TERMINI","",,37.98,13.68,24,NaN,24,NaN,NaN,NaN,NaN,48,500 LB GP (GP-M43/M64),NaN,12,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,12,NaN,NaN,NaN
171129,15-Jul-1943,MTO,USA,12 AF,A36,NaN,"PONTE OLIVO AIRFIELD",SICILY,37.131022,14.321464,ITALY,"COSENZA","",,39.27,16.25,18.5,NaN,37,NaN,4,NaN,NaN,37,500 LB GP (GP-M43/M64),NaN,9.25,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,9.25,NaN,NaN,NaN
171131,15-Jul-1943,MTO,USA,12 AF,A36,NaN,"PONTE OLIVO AIRFIELD",SICILY,37.131022,14.321464,ITALY,"NICOSIA","",,37.75,14.38,12,NaN,12,NaN,NaN,NaN,NaN,24,500 LB GP (GP-M43/M64),NaN,6,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,6,NaN,NaN,NaN
171132,15-Jul-1943,MTO,USA,12 AF,A36,NaN,"PONTE OLIVO AIRFIELD",SICILY,37.131022,14.321464,ITALY,"LERCARA","",,37.75,13.6,12,NaN,12,NaN,NaN,NaN,NaN,24,500 LB GP (GP-M43/M64),NaN,6,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,6,NaN,NaN,NaN
171136,15-Jul-1943,MTO,USA,12 AF,A36,NaN,"PONTE OLIVO AIRFIELD",SICILY,37.131022,14.321464,ITALY,"ENNA","",,37.57,14.3,0,NaN,NaN,NaN,NaN,NaN,NaN,0,500 LB GP (GP-M43/M64),NaN,0,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,0,NaN,NaN,NaN
171137,15-Jul-1943,MTO,USA,12 AF,A36,NaN,"PONTE OLIVO AIRFIELD",SICILY,37.131022,14.321464,ITALY,"SANTO STEFANO CAMAS","",,38.02,14.35,0,NaN,NaN,NaN,NaN,NaN,NaN,0,500 LB GP (GP-M43/M64),NaN,0,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,0,NaN,NaN,NaN
171405,15-Jul-1943,MTO,GREAT BRITAIN,RAF,LIB,NaN,"OUDNA",TUNISIA,36.649608,10.121936,GREECE,"CROTONE","",,39.08,17.13,7,7,7,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,66,500 LB INCENDIARY,NaN,16.5,NaN,,NaN,0,NaN,16.5,NaN,NaN,698406
171410,16-Jul-1943,MTO,USA,12 AF,A36,NaN,"PONTE OLIVO AIRFIELD",SICILY,37.131022,14.321464,ITALY,"PONTE OLIVO","",,37.13,14.32,16,NaN,16,NaN,1,NaN,NaN,32,500 LB GP (GP-M43/M64),NaN,8,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,8,NaN,NaN,NaN
171411,16-Jul-1943,MTO,USA,12 AF,A36,NaN,"KORBA AIRFIELD",TUNISIA,36.692278,10.8359,PANTELLARIA,"PANTELLERIA","",,36.75,12,16,NaN,16,NaN,NaN,NaN,NaN,32,500 LB GP (GP-M43/M64),NaN,8,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,8,NaN,NaN,NaN
171412,16-Jul-1943,MTO,USA,12 AF,A36,NaN,"PONTE OLIVO AIRFIELD",SICILY,37.131022,14.321464,ITALY,"VIBO VALENTIA","",,38.67,16.1,8,NaN,8,NaN,NaN,NaN,NaN,16,500 LB GP (GP-M43/M64),NaN,4,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,4,NaN,NaN,NaN
171413,16-Jul-1943,MTO,USA,12 AF,A36,NaN,"PONTE OLIVO AIRFIELD",SICILY,37.131022,14.321464,ITALY,"GELA","",,37.07,14.25,8,NaN,8,NaN,NaN,NaN,NaN,16,500 LB GP (GP-M43/M64),NaN,4,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,4,NaN,NaN,NaN
171415,16-Jul-1943,MTO,USA,12 AF,A36,NaN,"PONTE OLIVO AIRFIELD",SICILY,37.131022,14.321464,ITALY,"COSENZA","",,39.27,16.25,0,NaN,NaN,NaN,NaN,NaN,NaN,0,500 LB GP (GP-M43/M64),NaN,0,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,0,NaN,NaN,NaN
171675,17-Jul-1943,MTO,USA,12 AF,A36,NaN,"PONTE OLIVO AIRFIELD",SICILY,37.131022,14.321464,ITALY,"COSENZA","",,39.27,16.25,13.5,NaN,27,NaN,NaN,NaN,NaN,27,500 LB GP (GP-M43/M64),NaN,6.75,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,6.75,NaN,NaN,NaN
171676,17-Jul-1943,MTO,USA,12 AF,A36,NaN,"PONTE OLIVO AIRFIELD",SICILY,37.131022,14.321464,ITALY,"NAPLES","",,40.67,14,12,NaN,24,NaN,2,NaN,NaN,24,500 LB GP (GP-M43/M64),NaN,6,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,6,NaN,NaN,NaN
171681,17-Jul-1943,MTO,GREAT BRITAIN,RAF,LIB,NaN,"OUDNA",TUNISIA,36.649608,10.121936,GREECE,"REGGIO DI CALABRIA","",,38.1,15.65,9,9,9,NaN,NaN,NaN,NaN,0,500 LB GP (GP-M43/M64),NaN,NaN,NaN,,NaN,0,NaN,,NaN,0,NaN,20.5,NaN,NaN,699144
171989,18-Jul-1943,MTO,USA,12 AF,A36,NaN,"PONTE OLIVO AIRFIELD",SICILY,37.131022,14.321464,ITALY,"SANTA CATERINA","",,37.6,14.02,30,NaN,30,NaN,NaN,NaN,NaN,60,500 LB GP (GP-M43/M64),NaN,15,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,15,NaN,NaN,NaN
171991,18-Jul-1943,MTO,USA,12 AF,A36,NaN,"KORBA AIRFIELD",TUNISIA,36.692278,10.8359,TUNISIA,"KOURBIA","",,36.58,10.9,29,NaN,29,NaN,1,NaN,NaN,58,500 LB GP (GP-M43/M64),NaN,14.5,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,14.5,NaN,NaN,NaN
171993,18-Jul-1943,MTO,USA,12 AF,A36,NaN,"PONTE OLIVO AIRFIELD",SICILY,37.131022,14.321464,ITALY,"SANTA CATERINA","",,37.6,14.02,22,NaN,22,NaN,6,NaN,NaN,44,500 LB GP (GP-M43/M64),NaN,11,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,11,NaN,NaN,NaN
171995,18-Jul-1943,MTO,USA,12 AF,A36,NaN,"PONTE OLIVO AIRFIELD",SICILY,37.131022,14.321464,ITALY,"ADRANO","",,37.65,14.85,16,NaN,16,NaN,1,NaN,NaN,32,500 LB GP (GP-M43/M64),NaN,8,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,8,NaN,NaN,NaN
172009,18-Jul-1943,MTO,USA,12 AF,A36,NaN,"PONTE OLIVO AIRFIELD",SICILY,37.131022,14.321464,ITALY,"COSENZA","",,39.27,16.25,0,NaN,NaN,NaN,NaN,NaN,NaN,0,500 LB GP (GP-M43/M64),NaN,0,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,0,NaN,NaN,NaN
172010,18-Jul-1943,MTO,USA,12 AF,A36,NaN,"PONTE OLIVO AIRFIELD",SICILY,37.131022,14.321464,ITALY,"ADRANO","",,37.65,14.85,0,NaN,NaN,NaN,NaN,NaN,NaN,0,500 LB GP (GP-M43/M64),NaN,0,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,0,NaN,NaN,NaN
172011,18-Jul-1943,MTO,USA,12 AF,A36,NaN,"PONTE OLIVO AIRFIELD",SICILY,37.131022,14.321464,ITALY,"ADRANO","",,37.65,14.85,0,NaN,NaN,NaN,NaN,NaN,NaN,0,500 LB GP (GP-M43/M64),NaN,0,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,0,NaN,NaN,NaN
172012,18-Jul-1943,MTO,USA,12 AF,A36,NaN,"PONTE OLIVO AIRFIELD",SICILY,37.131022,14.321464,ITALY,"LERCARA","",,37.75,13.6,0,NaN,NaN,NaN,NaN,NaN,NaN,0,500 LB GP (GP-M43/M64),NaN,0,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,0,NaN,NaN,NaN
